provider,attribute_path,description,provider_uid,publisher,publication_id,publication_title,entity_level,value_types,occurrences,non_null_occurrences,sample_values
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.connector[].connectorType.value,Connector Type value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > Connector,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,connector,string,14385,14385,iec62196T2 | iec62196T2COMBO | domesticF
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.connector[].maxPowerAtSocket,Max Power At Socket in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > Connector,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,connector,integer,14385,14385,22000 | 150000 | 3700
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.connector[].voltage,Voltage in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > Connector,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,connector,integer,14385,14385,400 | 230 | 600
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.currentType.value,Current type value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,charge_point,string,13949,13949,ac | dc
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.deliveryUnit.value,Delivery unit value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,charge_point,string,13949,13949,kWh
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[],electric Energy list in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,charge_point,null,751,0,
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].applicableCurrency[],applicable Currency list in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,charge_point,string,11438,11438,EUR
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].energyPrice[].overallPeriod.overallStartTime,Overall Start Time in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list > energy Price list > Overall Period,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,charge_point,string,17490,17490,2026-04-13T16:07:34.075Z | 2026-04-14T01:11:02.371Z | 2026-04-14T10:37:14.077Z
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].energyPrice[].overallPeriod.validPeriod[].recurringDayWeekMonthPeriod[].comDayWeekMonth.applicableDay[].value,applicable Day list value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list > energy Price list > Overall Period > valid Period list > recurring Day Week Month Period list > Com Day Week Month,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,charge_point,string,2468,2468,monday | tuesday | wednesday
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].energyPrice[].overallPeriod.validPeriod[].recurringTimePeriodOfDay[].endTimeOfPeriod,End Time Of Period in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list > energy Price list > Overall Period > valid Period list > recurring Time Period Of Day list,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,charge_point,string,17480,17480,23:59:59+02:00 | 06:59:59+02:00 | 22:59:59+02:00
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].energyPrice[].overallPeriod.validPeriod[].recurringTimePeriodOfDay[].startTimeOfPeriod,Start Time Of Period in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list > energy Price list > Overall Period > valid Period list > recurring Time Period Of Day list,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,charge_point,string,17480,17480,07:00:00+02:00 | 00:00:00+02:00 | 08:00:00+02:00
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].energyPrice[].priceType.value,Price Type value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list > energy Price list,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,charge_point,string,59479,59479,pricePerKWh | pricePerMinute | flatRate
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].energyPrice[].timeBasedApplicability.fromMinute,From Minute in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list > energy Price list > Time Based Applicability,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,charge_point,integer,18247,18247,240 | 390 | 490
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].energyPrice[].value,energy Price list value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,charge_point,"integer, number",59479,59479,0.56 | 0 | 0.1
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].idG,Global DATEX identifier in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,charge_point,string,11438,11438,33818ac | 33773ac | 31496ac
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].lastUpdated,Last updated timestamp in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,charge_point,string,11438,11438,2026-04-13T16:07:34.075Z | 2026-04-14T01:11:02.371Z | 2026-04-14T10:37:14.077Z
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].ratePolicy.value,Rate Policy value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,charge_point,string,11438,11438,adHoc
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].isGreenEnergy,Green energy flag in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,charge_point,boolean,13198,13198,True | False
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.idG,Global DATEX identifier in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,charge_point,string,13949,13949,DE*GOE*E00005*001 | DE*GOE*E00005*002 | DE*GOE*E00105*001
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.numberOfConnectors,Number of connectors in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,charge_point,integer,13949,13949,1 | 2 | 0
